LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
ESP,PASSCAR,TOT,PC_CHG,A,1998,17.33077,
ESP,PASSCAR,TOT,PC_CHG,A,1999,17.9212263,
ESP,PASSCAR,TOT,PC_CHG,A,2000,-1.777071721,
ESP,PASSCAR,TOT,PC_CHG,A,2001,3.208456651,
ESP,PASSCAR,TOT,PC_CHG,A,2002,-6.572515052,
ESP,PASSCAR,TOT,PC_CHG,A,2003,3.771519442,
ESP,PASSCAR,TOT,PC_CHG,A,2004,9.780487646,
ESP,PASSCAR,TOT,PC_CHG,A,2005,0.763929806,
ESP,PASSCAR,TOT,PC_CHG,A,2006,6.915598835,
ESP,PASSCAR,TOT,PC_CHG,A,2007,-1.209647818,
ESP,PASSCAR,TOT,PC_CHG,A,2008,-28.09321076,
ESP,PASSCAR,TOT,PC_CHG,A,2009,-17.94766685,
ESP,PASSCAR,TOT,PC_CHG,A,2010,3.069254764,
ESP,PASSCAR,TOT,PC_CHG,A,2011,-17.71500435,
ESP,PASSCAR,TOT,PC_CHG,A,2012,-13.42266763,
ESP,PASSCAR,TOT,PC_CHG,A,2013,3.30193871,
SWE,PASSCAR,TOT,PC_CHG,A,1994,24.92602045,
SWE,PASSCAR,TOT,PC_CHG,A,1995,9.701838599,
SWE,PASSCAR,TOT,PC_CHG,A,1996,14.33451388,
SWE,PASSCAR,TOT,PC_CHG,A,1997,29.37238326,
SWE,PASSCAR,TOT,PC_CHG,A,1998,10.70772059,
SWE,PASSCAR,TOT,PC_CHG,A,1999,17.07916043,
SWE,PASSCAR,TOT,PC_CHG,A,2000,5.666027077,
SWE,PASSCAR,TOT,PC_CHG,A,2001,-18.15513367,
SWE,PASSCAR,TOT,PC_CHG,A,2002,1.259896232,
SWE,PASSCAR,TOT,PC_CHG,A,2003,4.473681525,
SWE,PASSCAR,TOT,PC_CHG,A,2004,1.455052301,
SWE,PASSCAR,TOT,PC_CHG,A,2005,0.078000616,
SWE,PASSCAR,TOT,PC_CHG,A,2006,0.655271843,
SWE,PASSCAR,TOT,PC_CHG,A,2007,7.875802206,
SWE,PASSCAR,TOT,PC_CHG,A,2008,-18.37134975,
SWE,PASSCAR,TOT,PC_CHG,A,2009,-17.30307153,
SWE,PASSCAR,TOT,PC_CHG,A,2010,35.09679339,
SWE,PASSCAR,TOT,PC_CHG,A,2011,5.802729858,
SWE,PASSCAR,TOT,PC_CHG,A,2012,-7.749602785,
SWE,PASSCAR,TOT,PC_CHG,A,2013,-3.038810626,
CHE,PASSCAR,TOT,PC_CHG,A,1994,3.42211687,
CHE,PASSCAR,TOT,PC_CHG,A,1995,-0.061721658,
CHE,PASSCAR,TOT,PC_CHG,A,1996,2.234649494,
CHE,PASSCAR,TOT,PC_CHG,A,1997,-0.313836429,
CHE,PASSCAR,TOT,PC_CHG,A,1998,9.02903258,
CHE,PASSCAR,TOT,PC_CHG,A,1999,6.652161241,
CHE,PASSCAR,TOT,PC_CHG,A,2000,-0.066096794,
CHE,PASSCAR,TOT,PC_CHG,A,2001,0.031162356,
CHE,PASSCAR,TOT,PC_CHG,A,2002,-6.849132176,
CHE,PASSCAR,TOT,PC_CHG,A,2003,-7.959144673,
CHE,PASSCAR,TOT,PC_CHG,A,2004,-0.828664756,
CHE,PASSCAR,TOT,PC_CHG,A,2005,-2.540040976,
CHE,PASSCAR,TOT,PC_CHG,A,2006,3.477800539,
CHE,PASSCAR,TOT,PC_CHG,A,2007,5.27306968,
CHE,PASSCAR,TOT,PC_CHG,A,2008,1.408237432,
CHE,PASSCAR,TOT,PC_CHG,A,2009,-7.463598765,
CHE,PASSCAR,TOT,PC_CHG,A,2010,11.3026216,
CHE,PASSCAR,TOT,PC_CHG,A,2011,10.57259514,
CHE,PASSCAR,TOT,PC_CHG,A,2012,1.856962083,
CHE,PASSCAR,TOT,PC_CHG,A,2013,-7.152030415,
TUR,PASSCAR,TOT,PC_CHG,A,1994,-45.41149944,
TUR,PASSCAR,TOT,PC_CHG,A,1995,-18.54605535,
TUR,PASSCAR,TOT,PC_CHG,A,1996,7.657200811,
TUR,PASSCAR,TOT,PC_CHG,A,1997,40.17899199,
TUR,PASSCAR,TOT,PC_CHG,A,1998,-8.76344086,
TUR,PASSCAR,TOT,PC_CHG,A,1999,-12.31953447,
TUR,PASSCAR,TOT,PC_CHG,A,2000,46.7971605,
TUR,PASSCAR,TOT,PC_CHG,A,2001,-66.52168937,
TUR,PASSCAR,TOT,PC_CHG,A,2002,-40.34188034,
TUR,PASSCAR,TOT,PC_CHG,A,2003,152.4355301,
TUR,PASSCAR,TOT,PC_CHG,A,2004,145.5732123,
TUR,PASSCAR,TOT,PC_CHG,A,2005,-5.939449965,
TUR,PASSCAR,TOT,PC_CHG,A,2006,-2.555282555,
TUR,PASSCAR,TOT,PC_CHG,A,2007,-10.84215835,
TUR,PASSCAR,TOT,PC_CHG,A,2008,-0.084841629,
TUR,PASSCAR,TOT,PC_CHG,A,2009,1.302009624,
TUR,PASSCAR,TOT,PC_CHG,A,2010,35.68035764,
TUR,PASSCAR,TOT,PC_CHG,A,2011,24.03212521,
TUR,PASSCAR,TOT,PC_CHG,A,2012,-6.043499917,
TUR,PASSCAR,TOT,PC_CHG,A,2013,15.74483124,
GBR,PASSCAR,TOT,PC_CHG,A,1994,7.450802001,
GBR,PASSCAR,TOT,PC_CHG,A,1995,1.801894677,
GBR,PASSCAR,TOT,PC_CHG,A,1996,4.116654655,
GBR,PASSCAR,TOT,PC_CHG,A,1997,7.17248019,
GBR,PASSCAR,TOT,PC_CHG,A,1998,3.532368218,
GBR,PASSCAR,TOT,PC_CHG,A,1999,-2.215357014,
GBR,PASSCAR,TOT,PC_CHG,A,2000,1.094595732,
GBR,PASSCAR,TOT,PC_CHG,A,2001,10.67210702,
GBR,PASSCAR,TOT,PC_CHG,A,2002,4.264817069,
GBR,PASSCAR,TOT,PC_CHG,A,2003,0.601451613,
GBR,PASSCAR,TOT,PC_CHG,A,2004,-0.456796107,
GBR,PASSCAR,TOT,PC_CHG,A,2005,-4.968392482,
GBR,PASSCAR,TOT,PC_CHG,A,2006,-3.887868962,
GBR,PASSCAR,TOT,PC_CHG,A,2007,2.522235831,
GBR,PASSCAR,TOT,PC_CHG,A,2008,-11.32326154,
GBR,PASSCAR,TOT,PC_CHG,A,2009,-6.416939715,
GBR,PASSCAR,TOT,PC_CHG,A,2010,1.796843006,
GBR,PASSCAR,TOT,PC_CHG,A,2011,-4.411609743,
GBR,PASSCAR,TOT,PC_CHG,A,2012,5.324190098,
GBR,PASSCAR,TOT,PC_CHG,A,2013,10.76626387,
USA,PASSCAR,TOT,PC_CHG,A,1994,5.548163657,
USA,PASSCAR,TOT,PC_CHG,A,1995,-4.118274088,
USA,PASSCAR,TOT,PC_CHG,A,1996,-1.641499584,
USA,PASSCAR,TOT,PC_CHG,A,1997,-3.071434188,
USA,PASSCAR,TOT,PC_CHG,A,1998,-1.620377412,
USA,PASSCAR,TOT,PC_CHG,A,1999,6.837694932,
USA,PASSCAR,TOT,PC_CHG,A,2000,1.617866963,
USA,PASSCAR,TOT,PC_CHG,A,2001,-4.850377853,
USA,PASSCAR,TOT,PC_CHG,A,2002,-3.705736208,
USA,PASSCAR,TOT,PC_CHG,A,2003,-6.054357625,
USA,PASSCAR,TOT,PC_CHG,A,2004,-0.967286524,
USA,PASSCAR,TOT,PC_CHG,A,2005,2.381138001,
USA,PASSCAR,TOT,PC_CHG,A,2006,1.316261816,
USA,PASSCAR,TOT,PC_CHG,A,2007,-2.566112286,
USA,PASSCAR,TOT,PC_CHG,A,2008,-10.48629707,
USA,PASSCAR,TOT,PC_CHG,A,2009,-20.20410927,
USA,PASSCAR,TOT,PC_CHG,A,2010,4.333605887,
USA,PASSCAR,TOT,PC_CHG,A,2011,8.116560039,
USA,PASSCAR,TOT,PC_CHG,A,2012,18.91833584,
USA,PASSCAR,TOT,PC_CHG,A,2013,4.699743829,
CHL,PASSCAR,TOT,PC_CHG,A,1995,35.17405633,
CHL,PASSCAR,TOT,PC_CHG,A,1996,10.65970088,
CHL,PASSCAR,TOT,PC_CHG,A,1997,8.291830979,
CHL,PASSCAR,TOT,PC_CHG,A,1998,-19.72246759,
CHL,PASSCAR,TOT,PC_CHG,A,1999,-25.87263163,
CHL,PASSCAR,TOT,PC_CHG,A,2000,4.150506124,
CHL,PASSCAR,TOT,PC_CHG,A,2001,-9.584846674,
CHL,PASSCAR,TOT,PC_CHG,A,2002,4.256033194,
CHL,PASSCAR,TOT,PC_CHG,A,2003,16.5925319,
CHL,PASSCAR,TOT,PC_CHG,A,2004,24.31270184,
CHL,PASSCAR,TOT,PC_CHG,A,2005,22.72152154,
CHL,PASSCAR,TOT,PC_CHG,A,2006,4.547373963,
CHL,PASSCAR,TOT,PC_CHG,A,2007,19.46296403,
CHL,PASSCAR,TOT,PC_CHG,A,2008,5.309493596,
CHL,PASSCAR,TOT,PC_CHG,A,2009,-28.26568266,
CHL,PASSCAR,TOT,PC_CHG,A,2010,68.71497989,
CHL,PASSCAR,TOT,PC_CHG,A,2011,15.08557727,
CHL,PASSCAR,TOT,PC_CHG,A,2012,1.428819465,
CHL,PASSCAR,TOT,PC_CHG,A,2013,11.63284882,
EST,PASSCAR,TOT,PC_CHG,A,2004,5.34546853,
EST,PASSCAR,TOT,PC_CHG,A,2005,19.49379411,
EST,PASSCAR,TOT,PC_CHG,A,2006,29.1395112,
EST,PASSCAR,TOT,PC_CHG,A,2007,21.8783267,
EST,PASSCAR,TOT,PC_CHG,A,2008,-20.48718944,
EST,PASSCAR,TOT,PC_CHG,A,2009,-59.53456202,
EST,PASSCAR,TOT,PC_CHG,A,2010,3.508948321,
EST,PASSCAR,TOT,PC_CHG,A,2011,65.80864497,
EST,PASSCAR,TOT,PC_CHG,A,2012,13.79027534,
EST,PASSCAR,TOT,PC_CHG,A,2013,1.390032949,
ISR,PASSCAR,TOT,PC_CHG,A,2005,4.26912677,
ISR,PASSCAR,TOT,PC_CHG,A,2006,2.783201635,
ISR,PASSCAR,TOT,PC_CHG,A,2007,32.65210713,
ISR,PASSCAR,TOT,PC_CHG,A,2008,3.474529811,
ISR,PASSCAR,TOT,PC_CHG,A,2009,-6.774648725,
ISR,PASSCAR,TOT,PC_CHG,A,2010,23.52265742,
ISR,PASSCAR,TOT,PC_CHG,A,2011,2.838967136,
ISR,PASSCAR,TOT,PC_CHG,A,2012,-7.871826594,
ISR,PASSCAR,TOT,PC_CHG,A,2013,3.836891241,
SVN,PASSCAR,TOT,PC_CHG,A,1999,15.59545935,
SVN,PASSCAR,TOT,PC_CHG,A,2000,-26.53519172,
SVN,PASSCAR,TOT,PC_CHG,A,2001,-1.798028781,
SVN,PASSCAR,TOT,PC_CHG,A,2002,-1.753992176,
SVN,PASSCAR,TOT,PC_CHG,A,2003,16.85270407,
SVN,PASSCAR,TOT,PC_CHG,A,2004,10.0593534,
SVN,PASSCAR,TOT,PC_CHG,A,2005,0.799411227,
SVN,PASSCAR,TOT,PC_CHG,A,2006,2.64482993,
SVN,PASSCAR,TOT,PC_CHG,A,2007,15.72866972,
SVN,PASSCAR,TOT,PC_CHG,A,2008,0.47263787,
SVN,PASSCAR,TOT,PC_CHG,A,2009,-15.42453328,
SVN,PASSCAR,TOT,PC_CHG,A,2010,-3.980744768,
SVN,PASSCAR,TOT,PC_CHG,A,2011,-5.865392108,
SVN,PASSCAR,TOT,PC_CHG,A,2012,-12.96117443,
SVN,PASSCAR,TOT,PC_CHG,A,2013,4.654111978,
ZAF,PASSCAR,TOT,PC_CHG,A,1994,2.176541717,
ZAF,PASSCAR,TOT,PC_CHG,A,1995,23.71935757,
ZAF,PASSCAR,TOT,PC_CHG,A,1996,4.304454769,
ZAF,PASSCAR,TOT,PC_CHG,A,1997,-6.602908424,
ZAF,PASSCAR,TOT,PC_CHG,A,1998,-14.30775705,
ZAF,PASSCAR,TOT,PC_CHG,A,1999,-5.942052709,
ZAF,PASSCAR,TOT,PC_CHG,A,2000,15.31500174,
ZAF,PASSCAR,TOT,PC_CHG,A,2001,7.606399034,
ZAF,PASSCAR,TOT,PC_CHG,A,2002,-4.61430575,
ZAF,PASSCAR,TOT,PC_CHG,A,2003,5.234524335,
ZAF,PASSCAR,TOT,PC_CHG,A,2004,22.03437194,
ZAF,PASSCAR,TOT,PC_CHG,A,2005,37.34829402,
ZAF,PASSCAR,TOT,PC_CHG,A,2006,15.68856285,
ZAF,PASSCAR,TOT,PC_CHG,A,2007,-5.361003026,
ZAF,PASSCAR,TOT,PC_CHG,A,2008,-21.09791381,
ZAF,PASSCAR,TOT,PC_CHG,A,2009,-25.89983595,
ZAF,PASSCAR,TOT,PC_CHG,A,2010,24.71675999,
ZAF,PASSCAR,TOT,PC_CHG,A,2011,16.10107549,
ZAF,PASSCAR,TOT,PC_CHG,A,2012,9.146505981,
ZAF,PASSCAR,TOT,PC_CHG,A,2013,3.930454845,
EU28,PASSCAR,TOT,PC_CHG,A,1994,9.638554217,
EU28,PASSCAR,TOT,PC_CHG,A,1995,-0.752400752,
EU28,PASSCAR,TOT,PC_CHG,A,1996,7.152119701,
EU28,PASSCAR,TOT,PC_CHG,A,1997,3.034816608,
EU28,PASSCAR,TOT,PC_CHG,A,1998,6.956993133,
EU28,PASSCAR,TOT,PC_CHG,A,1999,3.649265079,
EU28,PASSCAR,TOT,PC_CHG,A,2000,-2.216788916,
EU28,PASSCAR,TOT,PC_CHG,A,2001,-0.008334722,
EU28,PASSCAR,TOT,PC_CHG,A,2002,-1.667083438,
EU28,PASSCAR,TOT,PC_CHG,A,2003,-2.923575676,
EU28,PASSCAR,TOT,PC_CHG,A,2004,1.060856613,
EU28,PASSCAR,TOT,PC_CHG,A,2005,0.142872192,
EU28,PASSCAR,TOT,PC_CHG,A,2006,3.78749427,
EU28,PASSCAR,TOT,PC_CHG,A,2007,0.800875764,
EU28,PASSCAR,TOT,PC_CHG,A,2008,-8.604955773,
EU28,PASSCAR,TOT,PC_CHG,A,2009,-0.416708995,
EU28,PASSCAR,TOT,PC_CHG,A,2010,-6.027649752,
EU28,PASSCAR,TOT,PC_CHG,A,2011,-0.929388636,
EU28,PASSCAR,TOT,PC_CHG,A,2012,-8.849769901,
EU28,PASSCAR,TOT,PC_CHG,A,2013,-1.050349551,
OECD,PASSCAR,TOT,PC_CHG,A,1994,4.218687367,
OECD,PASSCAR,TOT,PC_CHG,A,1995,-0.144338273,
OECD,PASSCAR,TOT,PC_CHG,A,1996,3.674337194,
OECD,PASSCAR,TOT,PC_CHG,A,1997,-2.746368549,B
OECD,PASSCAR,TOT,PC_CHG,A,1998,0.285706721,
OECD,PASSCAR,TOT,PC_CHG,A,1999,3.478981119,
OECD,PASSCAR,TOT,PC_CHG,A,2000,0.72957683,
OECD,PASSCAR,TOT,PC_CHG,A,2001,-1.5050952,
OECD,PASSCAR,TOT,PC_CHG,A,2002,-1.341610418,
OECD,PASSCAR,TOT,PC_CHG,A,2003,-2.657354583,
OECD,PASSCAR,TOT,PC_CHG,A,2004,1.346568553,
OECD,PASSCAR,TOT,PC_CHG,A,2005,0.96921342,
OECD,PASSCAR,TOT,PC_CHG,A,2006,-0.010680102,
OECD,PASSCAR,TOT,PC_CHG,A,2007,-1.446197608,
OECD,PASSCAR,TOT,PC_CHG,A,2008,-8.673072817,
OECD,PASSCAR,TOT,PC_CHG,A,2009,-6.736642185,
OECD,PASSCAR,TOT,PC_CHG,A,2010,-0.52873603,
OECD,PASSCAR,TOT,PC_CHG,A,2011,-1.443335341,
OECD,PASSCAR,TOT,PC_CHG,A,2012,4.983343659,
OECD,PASSCAR,TOT,PC_CHG,A,2013,0.105697851,
OECDE,PASSCAR,TOT,PC_CHG,A,1994,4.346744638,
OECDE,PASSCAR,TOT,PC_CHG,A,1995,0.958687787,
OECDE,PASSCAR,TOT,PC_CHG,A,1996,8.625268555,
OECDE,PASSCAR,TOT,PC_CHG,A,1997,9.504272954,
OECDE,PASSCAR,TOT,PC_CHG,A,1998,6.631094912,
OECDE,PASSCAR,TOT,PC_CHG,A,1999,4.631414425,
OECDE,PASSCAR,TOT,PC_CHG,A,2000,-1.146264313,
OECDE,PASSCAR,TOT,PC_CHG,A,2001,-0.309572361,
OECDE,PASSCAR,TOT,PC_CHG,A,2002,-2.739926754,
OECDE,PASSCAR,TOT,PC_CHG,A,2003,-1.564153416,
OECDE,PASSCAR,TOT,PC_CHG,A,2004,1.683803012,
OECDE,PASSCAR,TOT,PC_CHG,A,2005,0.455070828,
OECDE,PASSCAR,TOT,PC_CHG,A,2006,1.779811371,
OECDE,PASSCAR,TOT,PC_CHG,A,2007,0.143280456,
OECDE,PASSCAR,TOT,PC_CHG,A,2008,-8.794583367,
OECDE,PASSCAR,TOT,PC_CHG,A,2009,2.378635803,
OECDE,PASSCAR,TOT,PC_CHG,A,2010,-6.871330214,
OECDE,PASSCAR,TOT,PC_CHG,A,2011,-0.97985196,
OECDE,PASSCAR,TOT,PC_CHG,A,2012,-10.15094689,
OECDE,PASSCAR,TOT,PC_CHG,A,2013,-2.263026817,
G-7,PASSCAR,TOT,PC_CHG,A,1994,3.421608536,
G-7,PASSCAR,TOT,PC_CHG,A,1995,0.295136978,
G-7,PASSCAR,TOT,PC_CHG,A,1996,3.632457773,
G-7,PASSCAR,TOT,PC_CHG,A,1997,-4.61980156,B
G-7,PASSCAR,TOT,PC_CHG,A,1998,-1.371732084,
G-7,PASSCAR,TOT,PC_CHG,A,1999,1.908554469,
G-7,PASSCAR,TOT,PC_CHG,A,2000,0.149633343,
G-7,PASSCAR,TOT,PC_CHG,A,2001,-0.620535217,
G-7,PASSCAR,TOT,PC_CHG,A,2002,-1.242603416,
G-7,PASSCAR,TOT,PC_CHG,A,2003,-3.551663578,
G-7,PASSCAR,TOT,PC_CHG,A,2004,0.258712803,
G-7,PASSCAR,TOT,PC_CHG,A,2005,1.254406949,
G-7,PASSCAR,TOT,PC_CHG,A,2006,-0.262254189,
G-7,PASSCAR,TOT,PC_CHG,A,2007,-1.651413076,
G-7,PASSCAR,TOT,PC_CHG,A,2008,-7.915759363,
G-7,PASSCAR,TOT,PC_CHG,A,2009,-3.310655872,
G-7,PASSCAR,TOT,PC_CHG,A,2010,-4.688570084,
G-7,PASSCAR,TOT,PC_CHG,A,2011,-1.30696759,
G-7,PASSCAR,TOT,PC_CHG,A,2012,3.98211211,
G-7,PASSCAR,TOT,PC_CHG,A,2013,-0.119851773,
EA19,PASSCAR,TOT,PC_CHG,A,1994,4.807185854,
EA19,PASSCAR,TOT,PC_CHG,A,1995,0.437041757,
EA19,PASSCAR,TOT,PC_CHG,A,1996,6.674529566,
EA19,PASSCAR,TOT,PC_CHG,A,1997,4.078299327,
EA19,PASSCAR,TOT,PC_CHG,A,1998,7.845030863,
EA19,PASSCAR,TOT,PC_CHG,A,1999,6.374389015,
EA19,PASSCAR,TOT,PC_CHG,A,2000,-2.516363024,
EA19,PASSCAR,TOT,PC_CHG,A,2001,-0.793753598,
EA19,PASSCAR,TOT,PC_CHG,A,2002,-4.450263679,
EA19,PASSCAR,TOT,PC_CHG,A,2003,-1.534291918,
EA19,PASSCAR,TOT,PC_CHG,A,2004,2.441769917,
EA19,PASSCAR,TOT,PC_CHG,A,2005,0.675858747,
EA19,PASSCAR,TOT,PC_CHG,A,2006,3.004500396,
EA19,PASSCAR,TOT,PC_CHG,A,2007,-0.650288493,
EA19,PASSCAR,TOT,PC_CHG,A,2008,-7.463711474,
EA19,PASSCAR,TOT,PC_CHG,A,2009,3.127763042,
EA19,PASSCAR,TOT,PC_CHG,A,2010,-8.140300385,
EA19,PASSCAR,TOT,PC_CHG,A,2011,-1.325744743,
EA19,PASSCAR,TOT,PC_CHG,A,2012,-11.1566353,
EA19,PASSCAR,TOT,PC_CHG,A,2013,-5.736070951,
LVA,PASSCAR,TOT,PC_CHG,A,2004,28.73866636,
LVA,PASSCAR,TOT,PC_CHG,A,2005,48.00748863,
LVA,PASSCAR,TOT,PC_CHG,A,2006,54.08986869,
LVA,PASSCAR,TOT,PC_CHG,A,2007,28.10179032,
LVA,PASSCAR,TOT,PC_CHG,A,2008,-39.48613103,
LVA,PASSCAR,TOT,PC_CHG,A,2009,-72.93631184,
LVA,PASSCAR,TOT,PC_CHG,A,2010,18.59511832,
LVA,PASSCAR,TOT,PC_CHG,A,2011,72.50589159,
LVA,PASSCAR,TOT,PC_CHG,A,2012,-2.868852459,
LVA,PASSCAR,TOT,PC_CHG,A,2013,-0.271917487,
IND,PASSCAR,TOT,PC_CHG,A,2003,25.31129977,
IND,PASSCAR,TOT,PC_CHG,A,2004,28.05175721,
IND,PASSCAR,TOT,PC_CHG,A,2005,5.542818477,
IND,PASSCAR,TOT,PC_CHG,A,2006,19.11775835,
IND,PASSCAR,TOT,PC_CHG,A,2007,13.41647693,
IND,PASSCAR,TOT,PC_CHG,A,2008,10.21430263,
IND,PASSCAR,TOT,PC_CHG,A,2009,21.63373568,
IND,PASSCAR,TOT,PC_CHG,A,2010,24.72311661,
IND,PASSCAR,TOT,PC_CHG,A,2011,6.116567978,
IND,PASSCAR,TOT,PC_CHG,A,2012,3.806017728,
IND,PASSCAR,TOT,PC_CHG,A,2013,-6.84873816,
LTU,PASSCAR,TOT,PC_CHG,A,2004,25.85178311,
LTU,PASSCAR,TOT,PC_CHG,A,2005,10.26019172,
LTU,PASSCAR,TOT,PC_CHG,A,2006,35.9892997,
LTU,PASSCAR,TOT,PC_CHG,A,2007,51.79148518,
LTU,PASSCAR,TOT,PC_CHG,A,2008,2.827918171,
LTU,PASSCAR,TOT,PC_CHG,A,2009,-66.17455102,
LTU,PASSCAR,TOT,PC_CHG,A,2010,6.054557552,
LTU,PASSCAR,TOT,PC_CHG,A,2011,66.0476788,
LTU,PASSCAR,TOT,PC_CHG,A,2012,-8.077678706,
LTU,PASSCAR,TOT,PC_CHG,A,2013,-0.016440608,
